product_id,product_name,manufacturer,matched_name,matched_maker,similarity,maker_status,raw_length
41221,"돼지양념불고기","태하식품","돼지양념불고기K","이푸드(주)",0.70,❌불일치,100
41229,"일반배추김치","(주)아이엠김치","일반배추김치","(주)삼화식품",1.00,❌불일치,73
41230,"완도 애 전복죽","하이푸드(주)","완도 전복죽","다림식품",0.78,❌불일치,99
41231,"소양념불고기","태하식품","소양념불고기","이푸드",1.00,❌불일치,42
41236,"자일리톨 홍삼","해태제과식품(주)천안2공장","자일리톨","(주)보락",0.63,❌불일치,6
41249,"도투락만두","농업회사법인(유)굿푸드","도투락만두","세린식품(주)",1.00,❌불일치,142
41269,"무뼈양념닭발","(주)중앙식품","무뼈양념닭발","부연식품",1.00,❌불일치,6
41284,"아카시아꿀","(주)꽃샘식품","아카시아꿀 향","유원화학",0.75,❌불일치,17
41296,"땅콩버터구이오징어","(주)신원종합상사","땅콩버터구이오징어","(주)현복식품",1.00,❌불일치,95
41297,"쌀튀김가루","주식회사 농심미분","쌀튀김가루","대정산업(주)",1.00,❌불일치,31
41304,"박하향캔디","이화제과","박하향캔디","칠성제과",1.00,❌불일치,23
41318,"대감집고추��","화미하회식품","대감집고추장","농업회사법인하회주식회사",0.63,❌불일치,66
41346,"해남참 총각김치","농업회사법인 해남배추 주식회사","총각김치(해)","강화섬김치",0.60,❌불일치,50
41366,"바나나우유","(주) 푸르밀","모닝죽 바나나우유","(주)흥국에프엔비",0.60,❌불일치,48
41389,"미니고구마파이 냉동반죽","씨제이푸드빌주식회사","미니고구마파이 냉동반죽","(주)신라명과",1.00,❌불일치,64
41417,"필 밀크쉐이크","(주)빙그레","밀크쉐이크","셀플러스",0.75,❌불일치,73
41423,"매운닭갈비소스","(주)아워홈","매운닭갈비소스","주식회사조흥",1.00,❌불일치,128
41446,"매운돼지껍데기","산과들에프엔씨","매운돼지껍데기","주식회사 강대감씨앤에프",1.00,❌불일치,68
41489,"유기농 제주감귤","농업회사법인(주)자담","유기농 제주감귤초","주식회사제주자연초농업회사법인",0.73,❌불일치,10
41490,"순(純)옥수수수염차","퓨어플러스(주)","옥수수수염차","(주)오뚜기",0.64,❌불일치,15
41492,"망고무스케익","(주)아워홈","망고무스케익","롯데웰푸드(주)",1.00,❌불일치,83
41518,"산삼배양근","웰바이오��","산삼배양근","(주)보고신약 논산공장",1.00,❌불일치,211
41533,"볶음 참깨","늘품&제이","참깨향(볶음)","(주)두비산업",0.63,❌불일치,18
41534,"가시오가피","광동제약주식회사","가시오가피","태백농업협동조합",1.00,❌불일치,12
41540,"홍삼 에너지업","(주)한국인삼공사","에너지업","주식회사 금산몰",0.63,❌불일치,12
41586,"설록 둥굴레차","농업회사법인(주)오설록농장","둥굴레차","대한다업(주)",0.63,❌불일치,7
41602,"제주 감귤초콜릿","주식회사 제주내먹","제주 감귤초콜릿","주식회사올레둘레",1.00,❌불일치,11
41610,"고등어 김치 조림","(주)태종에프디","고등어 조림","주식회사 진가네",0.70,❌불일치,62
41627,"옛날뻥튀기","진경식품","옛날뻥튀기","굿 앤 푸드",1.00,❌불일치,18
41634,"마늘고추장","농업회사법인(주)단양농특산","마늘고추장","유한회사 행복한밥상",1.00,❌불일치,48
41643,"솔직한 토마토주스","농업회사법인토마토주식회사","토마토주스","(주)풀무원헬스케어",0.60,❌불일치,19
41647,"사조 손질꽁치","사조씨푸드(주)물류센타","손질꽁치","(주)동방유통",0.63,❌불일치,7
41648,"담터 레몬홍차","(주)담터","레몬홍차","주식회사고려인삼제품공사",0.63,❌불일치,60
41650,"유기농블루베리","(주)웰팜","유기농블루베리청","(주)예우당에프에스",0.70,❌불일치,25
41654,"홍각시 고춧가루(매운맛)","대풍년영농조합법인(제2공장)","매운맛 고춧가루","농업회사법인 주식회사 진성푸드",0.69,❌불일치,8
41657,"티플 소다 아이스티 레몬맛","녹차원주식회사","아이스티 레몬맛","주식회사모카씨엔티",0.60,❌불일치,61
41677,"한돈주물럭","농업회사법인 꿀맛나는세상 주식회사","한돈주물럭&모듬쌈","라임에프앤비(주)",0.60,❌불일치,108
41678,"오징어링튀김","한성기업(주)","오징어링튀김","(주)늘사랑회디엔씨",1.00,❌불일치,9
41706,"제주 한라봉초콜릿","주식회사 제주내먹","한라봉초콜릿","(주)코롬방제과",0.70,❌불일치,84
41711,"생선조림용소스","서정쿠킹(주)","생선조림용소스","(주)원일식품",1.00,❌불일치,85
41732,"의성흑마늘진액","경북농축산영농조합","의성흑마늘진액","(주)젠푸드",1.00,❌불일치,49
41748,"우리밀고추장","(주)오복식품","우리밀고추장","(주)한주",1.00,❌불일치,35
41766,"유기농 한되 쌀과자","진터식품","유기농 쌀과자","(주)해오름식품",0.73,❌불일치,21
41773,"담채원 열무물김치","농업회사법인주식회사담채원","열무물김치","(주)유창상사",0.60,❌불일치,41
41782,"우럭매운탕","삼삼물산(주)","우럭매운탕","미가원",1.00,❌불일치,32
41788,"하림 밥에 비벼먹는 닭고기 볶음","(주)하림","하림 밥에 비벼먹는 닭고기 볶음 볶음짜장","(주) 시즈너",0.86,❌불일치,21
41801,"고려홍삼캔디","(주)한국뉴트리","고려홍삼캔디","일광제과",1.00,❌불일치,41
41807,"냉면다대기","(유)강남식품","냉면다대기","(주)삼진푸드",1.00,❌불일치,109
41846,"고추장볶음(매운맛)양념","오케이아이레스토랑시스템(주)","매운맛 고추장볶음","한일식품",0.77,❌불일치,38
41854,"김밥용단무지","농업회사법인꿈터종합식품(주)","김밥용단무지","오정물산",1.00,❌불일치,52
41857,"누룽지맛 캔디","신화당제과","한일 누룽지맛 캔디","(주)한일제과",0.73,❌불일치,39
41877,"누룽지전병","(주)대영지에프","누룽지전병","한성식품",1.00,❌불일치,42
41883,"고려홍삼절편골드","(주)한국뉴트리","고려홍삼절편골드","(주)건보",1.00,❌불일치,23
41895,"고려홍삼차","태웅식품(주)","고려홍삼차","주식회사백천바이오텍(Biotech)",1.00,❌불일치,10
41925,"유기 고춧가루","농업회사법인(주)영양F&S","고춧가루","농심태경(주)",0.63,❌불일치,10
41966,"비빔오징어젓","다솜통상","비빔오징어젓","(주)영동식품",1.00,❌불일치,109
41995,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
42013,"이엔 튀김가루","사조동아원(주) 부산공장","튀김가루","대한제분(주)",0.63,❌불일치,108
42017,"팔곡미숫가루","민속식품","팔곡미숫가루","경주식품",1.00,❌불일치,33
42023,"유기농 마라와카 블루마운틴커피","주)게포커피","마라와카 블루마운틴 유기농 더치 커피","대연밸류 주식회사",0.65,❌불일치,9
42030,"뜰애담 한입 미니찐빵","(주)중원명가유통","뜰애담 미니찐빵","대영식품2공장",0.75,❌불일치,38
42035,"고구마빠스","(주)아워홈","고구마빠스","알토란식품",1.00,❌불일치,38
42045,"마시는 석류 흑초","주식회사 오뚜기","마시는 석류","거제사슴영농조합법인",0.70,❌불일치,18
42046,"우리 양배추브로콜리즙","농업회사법인(주)동서웰빙","양배추브로콜리즙","영농조합법인 산골농장",0.75,❌불일치,12
42066,"검은콩두부","농업회사법인 한그루(주)","검은콩두부","(주)오빌식품",1.00,❌불일치,6
42074,"고구마스틱","소신푸드","고구마스틱","미소머금고영농조합법인",1.00,❌불일치,197
42108,"식용빙초산","우성식품","식용빙초산","초야식품",1.00,❌불일치,6
42128,"박하맛캔디","매일제과산업(주)","박하맛캔디","칠성제과",1.00,❌불일치,29
42130,"프라임돈까스","(주)동원F&B","프라임돈까스소스","주식회사 유니푸드",0.60,❌불일치,74
42131,"미쓰리 떡볶이소스","(주)강스푸드","미쓰리 떡볶이소스 불맛","주식회사 미쓰리",0.77,❌불일치,43
42134,"순살치킨까스","(주)신화푸드","순살치킨까스","신미식품",1.00,❌불일치,79
42145,"크런치펀치(딸기)","송림제과","크런치펀치-딸기","유한회사푸드온",1.00,❌불일치,11
42158,"퓨어 시트러스","매일유업(주) 청양공장","시트러스","(주)아진식연",0.63,❌불일치,33
42159,"비벼먹는 맛깔 오징어젓","(주)다해","비벼먹는 오징어젓갈","(주)씨엔에프(키원글로벌)",0.60,❌불일치,55
42161,"철판구이 한마리 오징어","(주)타이니코퍼레이션","철판구이 오징어","신한성식품",0.69,❌불일치,87
42170,"일반배추김치","(주)아이엠김치","일반배추김치","(주)삼화식품",1.00,❌불일치,73
42171,"햄치즈샌드위치","(주)샤니","햄치즈샌드위치","롯데평택CK 주식회사",1.00,❌불일치,54
42181,"고려홍삼정품","(주)비엔비","고려홍삼정","농업회사법인(주)참한삼",0.63,❌불일치,9
42185,"오징어할복","주식회사 길조","오징어할복","(주)에스제이씨푸드",1.00,❌불일치,10
42186,"베이킹파우더","(주)성진식품","베이킹파우더","(주)광일",1.00,❌불일치,30
42193,"홍천 찰옥수수 뻥튀기 콘","산촌마을농업회사법인","찰옥수수 뻥튀기","성부식품",0.64,❌불일치,17
42198,"올리브유로 구운 통쥐치포","오천산업(주)","올리브유로 구운 통 쥐치포","(주)전원식품",0.71,❌불일치,20
42200,"밥사랑 야채","(주)시우드","밥사랑 참치&야채","(주)동원홈푸드",0.70,❌불일치,59
42206,"플레인와플","주식회사제이제이푸드","플레인와플","(주)도투락식품",1.00,❌불일치,43
42207,"태양초로 빛은 찹쌀 고추장","(주)진미식품","찹쌀 태양초 고추장","씨제이제일제당(주)",0.63,❌불일치,51
42247,"통큰 에너지바","(주)삼아인터내셔날","에너지바","(주)오리온 제3익산공장",0.63,❌불일치,158
42248,"맥선 핫케이크믹스","사조동아원(주) 부산공장","핫케이크믹스","오뚜기라면(주)",0.70,❌불일치,53
42263,"순살치킨까스","(주)신화푸드","순살치킨까스","신미식품",1.00,❌불일치,79
42264,"진승프리미엄훈제연어슬라이스","진승글로벌푸드주식회사","프리미엄훈제연어슬라이스","(주)명인수산",0.65,❌불일치,15
42275,"표고버섯조림","주식회사찬드림","표고버섯조림","집반찬연구소",1.00,❌불일치,36
42277,"블루베리설기","한소담","블루베리설기","주식회사 해피21세기",1.00,❌불일치,26
42300,"인산다슬기환","(주)인산가","인산다슬기환","인산죽염주식회사",1.00,❌불일치,26
42320,"솔표 솔의힘","조선무약(합)","솔의힘","오케이에프음료 주식회사",0.67,❌불일치,108
42332,"참치샌드위치","찬푸드","참치샌드위치","(주)후레쉬서브",1.00,❌불일치,53
42348,"양념고추절임","주식회사 청아굿푸드","양념고추절임","동이푸드",1.00,❌불일치,14
42349,"오이지(슬라이스)","(주)디미방","오이지 슬라이스","(주)한잎찬",1.00,❌불일치,21
42354,"포테토칩 사워크림어니언","(주)농심","사워크림어니언","(주)상상푸드시스템",0.62,❌불일치,128
42386,"소불고기볶음밥","주식회사 인스밸류","소불고기볶음밥","천일식품(주)",1.00,❌불일치,151
42392,"청미원 함박스테이크","농업회사법인(주)청미원식품","함박스테이크","주식회사 삼립 서천공장",0.64,❌불일치,144
42402,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
42407,"참생빵가루","(주)비케이","참생빵가루","(주)진현",1.00,❌불일치,56
42410,"허니 머스타드 소스","(주)포앤그린","허니 머스타드 소스","주)다고내푸드",1.00,❌불일치,66
42413,"진미채조림","주식회사찬드림","진미채조림","(주)도들샘",1.00,❌불일치,69
42419,"오렌지드링크","(주)푸르밀","오렌지드링크","오케이에프음료 주식회사",1.00,❌불일치,81
42429,"해표 포도씨유","(주)사조대림","포도씨유","롯데웰푸드주식회사천안공장",0.63,❌불일치,18
42446,"냉동생지 고구마파이","(주)샤니","리릿)고구마파이 냉동생지","서울식품공업(주)",0.79,❌불일치,50
42453,"돼지멍석구이","MJ FOOD","돼지멍석구이","(주)오래푸드",1.00,❌불일치,25
42462,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
42470,"제주백년초초콜릿","새오름영농조합법인","제주백년초초콜릿","주식회사탐나는초콜릿",1.00,❌불일치,14
42488,"복숭아홍차","가나다식품산업사","복숭아홍차","(주)담터",1.00,❌불일치,67
42516,"내가파인 모카 커피믹스","(주)코시스템","모카 커피믹스","(주)쟈뎅",0.62,❌불일치,45
42517,"유기농 보리차","(주)명신","유기농 보리차","농업회사법인 주식회사 자연이 정답이다",1.00,❌불일치,9
42518,"켄터키후랑크","(주)소디프비앤에프","켄터키후랑크투","주식회사 동방푸드마스타",0.67,❌불일치,6
42519,"빅마켓 부산어묵사각","주식회사 늘푸른바다","부산어묵사각","(주)남부식품",0.64,❌불일치,207
42528,"바베큐맛씨즈닝","참나무식품","바베큐맛씨즈닝","화남식품산업",1.00,❌불일치,87
42532,"떡볶이 소스","와이앤제이푸드","떡볶이 소스","주식회사 오뚜기",1.00,❌불일치,122
42536,"삼천포어간장","(주)위드프레쉬","삼천포어간장","원정푸드",1.00,❌불일치,34
42538,"메밀부침가루(일반)","봉평농업협동조합","메밀부침가루","매일만나식품",0.70,❌불일치,11
42543,"크림맛제리","매일제과산업(주)","크림맛제리","명성제과",1.00,❌불일치,30
42545,"부추물만두","대영식품","부추물만두","(주) 푸르온",1.00,❌불일치,109
42564,"청매실캔디","한양제과주식회사","청매실캔디","동아제과",1.00,❌불일치,57
42572,"부산어묵사각이","주식회사 늘푸른바다","부산어묵사각","(주)남부식품",0.67,❌불일치,207
42574,"고구마조청","재머리농원","고구마조청","더나음 협동조합",1.00,❌불일치,8
42575,"오렌지드링크","(주)자연과사람들","오렌지드링크","오케이에프음료 주식회사",1.00,❌불일치,81
42622,"김정환홍삼젤리","풍기인삼공사영농조합법인제2공장","김정환홍삼젤리","달곰씨앤에프",1.00,❌불일치,43
42630,"경양식빵가루","주식회사 움트리","경양식빵가루","(주)비케이",1.00,❌불일치,35
42642,"파인애플드레싱","이에스푸드","파인애플드레싱","태원식품산업(주)",1.00,❌불일치,85
42653,"한우도가니탕","(주)타스테코","한우도가니탕","주식회사 시아스 영양공장",1.00,❌불일치,40
42654,"야채고로케","(주)대흥푸드","야채고로케","금강물산",1.00,❌불일치,80
42665,"함초다시마환","농업회사법인 주식회사 엠제이푸드","함초다시마환","한밭식품",1.00,❌불일치,13
42700,"유기현미녹차","(주)초록원","유기현미녹차","한국제다",1.00,❌불일치,8
42706,"등심 콘치즈돈까스","윤진푸드","콘치즈돈까스","조이쿡시스템",0.70,❌불일치,142
42707,"서진 오리불고기","서진식품","오리불고기","당근푸드",0.67,❌불일치,30
42711,"고려홍삼정과","(주)고려바이오홍삼","고려홍삼정과","(주)건보",1.00,❌불일치,8
42719,"3���발효효소","(주)한풍네이처팜 제2공장","발효효소","(주)두루원",0.71,❌불일치,56
42733,"고려홍삼절편삼","태웅식품(주)","고려홍삼절편삼","고려인삼과학(주)",1.00,❌불일치,20
42742,"팔도 부산밀면","(주) 팔도","부산밀면","칠갑농산 주식회사",0.63,❌불일치,18
42749,"가마솥누룽지","정인식품","가마솥누룽지","주식회사 대한식품",1.00,❌불일치,6
42782,"반건조 민어조기","영진식품","민어(반건조)","(주)대아씨푸드",0.60,❌불일치,7
42802,"불고기오징어(통.채)","금한산업","불고기오징어","삼우산업사",0.64,❌불일치,51
42833,"유기농오렌지주스","(주)웰팜","유기농오렌지주스","주식회사 휴럼",1.00,❌불일치,11
42861,"헛개열매골드","참유원(고창공장)","헛개열매골드","우솔팜 영농조합법인",1.00,❌불일치,54
42878,"조병희 새우볶음고추장","조병희식품","새우볶음고추장","농업회사법인 주식회사 프롬웰",0.67,❌불일치,20
42880,"모카크림빵","(주)샤니","모카크림빵","서울식품공업(주)",1.00,❌불일치,111
42885,"블루베리향코코","구스F&B(주) 1공장","블루베리향코톤","(주)조은푸드텍",0.60,❌불일치,6
42897,"생메밀국수","대판식품","생메밀국수","천일제면",1.00,❌불일치,26
42909,"자색고구마말랭이","(주)명성식품","자색고구마말랭이","(주)씨월드",1.00,❌불일치,26
42937,"블랙로즈 미니","(주)크라운제과진천공장","블랙로즈","스푼홀릭",0.63,❌불일치,32
42943,"브로콜리(냉동)","프레시플러스(주)공주제1공장","싱싱 브로콜리(냉동)","농업회사법인 주식회사 세종아란",0.73,❌불일치,14
42944,"정직한 국산콩두부","주식회사 해뜨락","국산콩두부","(주)오빌식품",0.60,❌불일치,9
42949,"클래식 딸기쨈","(주)푸드웰","딸기별 클래식","에이원식품",0.60,❌불일치,178
42957,"돼지양념불고기","태하식품","돼지양념불고기K","이푸드(주)",0.70,❌불일치,100
42970,"거창한아로니아즙","삼흥식품","거창한아로니아","거창한블랙초크베리영농조합법인",0.70,❌불일치,15
42986,"클래식 돈카츠소스","대상(주)기흥공장","클래식 돈카츠소스","대상주식회사천안공장",1.00,❌불일치,61
42989,"맛짱-양념LA갈비","(주)한국축산","양념LA갈비","(주)트루라이프",0.70,❌불일치,82
42990,"델몬트 딸기","롯데웰푸드 주식회사 천안공장","델몬트 딸기포도","(주)상일",0.60,❌불일치,45
42994,"가자미식해","해초식품","가자미식해","(주)영동식품",1.00,❌불일치,106
43001,"산채비빔밥","천일식품(주)","산채비빔밥","(주)참맛",1.00,❌불일치,100
43007,"햄치즈파우치 샌드위치","(주)리더스푸드","햄치즈 샌드위치","(주)신세계푸드오산공장",0.62,❌불일치,36
43025,"오징어어묵","씨제이씨푸드 주식회사","오징어어묵","(주)남부식품",1.00,❌불일치,70
43029,"스트로베리 도너츠","(주)샤니","스트로베리","(주)테이트",0.60,❌불일치,65
43040,"발효찰현미","농업회사법인(주)네오팜","발효찰현미","농업회사법인 (주)미력",1.00,❌불일치,11
43042,"고려흑삼정골드","(주)고려바이오홍삼","고려흑삼정골드","한국생약영농조합법인",1.00,❌불일치,27
43054,"해물볶음용소스","서정쿠킹(주)","해물볶음용소스","(주)원일식품",1.00,❌불일치,128
43082,"삼육두유 딸기","네이처세븐","삼육두유","삼육식품",0.63,❌불일치,87
43099,"스파게티면","주식회사 오뚜기","스파게티면","(주)피피이씨음성생면",1.00,❌불일치,15
43101,"갓구운 자연산 돌김","고려수산(주)","갓구운 돌김","만전식품(주)",0.64,❌불일치,25
43103,"비타민나무","(주)보고신약 논산공장","비타민나무 차","농업회사법인 맑을청웰빙 주식회사",0.75,❌불일치,17
43109,"오삼불고기","(주)참맛나라","오삼불고기","(주)뽀뽀뜨",1.00,❌불일치,71
43125,"유기농 믹스넛","청오건강 농업회사법인(주)","유기농 믹스넛","(주)코레드 인터내쇼날",1.00,❌불일치,26
43136,"매운볼어묵","씨제이씨푸드 주식회사","매운볼어묵","곰살어묵",1.00,❌불일치,86
43138,"양념다대기","주식회사빛고을푸드","양념다대기","동보식품 주식회사",1.00,❌불일치,89
43150,"식물성유산균 팬","(주) 푸르밀","식물성유산균","(주)선제",0.78,❌불일치,24
43151,"잉글리쉬머핀샌드위치","주식회사 아티산푸드시스템","잉글리쉬머핀샌드위치(D)","구스F&B(주)2공장",0.85,❌불일치,25
43154,"무뼈양념닭발","태하식품","무뼈양념닭발","부연식품",1.00,❌불일치,6
43155,"웰빙가리비","참맛촌","웰빙가리비젓��","주식회사사계절",0.63,❌불일치,59
43159,"고구마 고로케","(주)네이처앤컬처","고구마 고로케","빚고담고자연그대로영농조합법인(짱아식품)",1.00,❌불일치,85
43166,"가마솥 누룽지","덕소식품","가마솥 손 누룽지","효자식품",0.80,❌불일치,6
43168,"치킨양념소스(매운맛)","(주)예우당에프에스","치킨양념소스-매운맛","태원식품산업(주)",1.00,❌불일치,52
43179,"천종배양근산삼력","농업회사법인 주식회사 한국삼","천종배양근산삼정","태웅식품(주)",0.64,❌불일치,72
43184,"게살볶음밥","주식회사 인스밸류","게살볶음밥","천일식품(주)",1.00,❌불일치,93
43188,"계피향캔디","성호제과","계피향캔디","(주)한일제과",1.00,❌불일치,25
43191,"청포도캔디","롯데웰푸드(주)","청포도캔디","(주)성호제과",1.00,❌불일치,54
43196,"카페베네 아메리카노","웅진식품(주)","카페베네 아메리카노","태웅식품(주)",1.00,❌불일치,82
43205,"청정원겨자분","대상주식회사천안공장","청정원겨자분","대상(주)오산공장",1.00,❌불일치,10
43206,"유산균음료","(주)푸르밀","이오 유산균음료","남양유업주식회사 경주공장",0.67,❌불일치,138
43221,"달콤메론빵","(주)푸드코아","달콤메론빵","주식회사 티베이크모어",1.00,❌불일치,70
43230,"TROO 生 딸기 그대로","주식회사자연그대로","Troo 生 자두 그대로","(주)트루나스",0.65,❌불일치,6
43242,"베리머치 라즈베리퓨레","주식회사제이크린베리너리","베리머치 라즈베리라떼","(주)사라아이앤티엘",0.60,❌불일치,46
43260,"블루베리머핀","씨제이푸드빌주식회사","블루베리머핀","서울식품공업(주)",1.00,❌불일치,53
43274,"콘크림스프","씨제이제일제당(주)","콘크림스프","이푸드(주)",1.00,❌불일치,72
43275,"한라봉제주감귤","(주)퓨럽","한라봉제주감귤","대경사과원예농협음료가공공장",1.00,❌불일치,73
43280,"홍삼추출액","종근당건강(주)","6년근 홍삼추출액","채움에프앤비농업회사법인주식회사",0.60,❌불일치,7
43285,"고추잎 무침","(유)진가랑푸드","고추잎 무침","찬록원",1.00,❌불일치,48
43290,"가시오가피진","농업회사법인주식회사 큰바위식품","가시오가피진액","거제사슴영농조합법인",0.67,❌불일치,38
43294,"팡찌니 피자","(주)샤니","팡찌니 피자","주식회사삼립",1.00,❌불일치,175
43296,"홍삼진액 플러스(PLUS)","(주)비트로시스농업회사법인","토봉 플러스(plus) 홍삼","지리산마천농업협동조합",0.61,❌불일치,11
43311,"백설군만두","씨제이제일제당(주)","백설군만두","(주)엄지식품",1.00,❌불일치,101
43312,"원플러스원","상익베이커리","원플러스원 함초김","(주)시골김",0.60,❌불일치,53
43313,"죽염재래김","(주)해미","죽염재래김","(주)남광식품",1.00,❌불일치,34
43318,"헛개모닝해피타임","웰바이오텍","헛개모닝해피타임","(주)보고신약 논산공장",1.00,❌불일치,116
43326,"정통 떡갈비","(주)신화푸드","정통 떡갈비소스","(주)서해식품",0.60,❌불일치,147
43333,"해물볶음밥","주식회사 인스밸류","해물볶음밥","천일식품(주)",1.00,❌불일치,79
43335,"삼천포어간장","(주)위드프레쉬","삼천포어간장","원정푸드",1.00,❌불일치,34
43347,"경단(노랑)","찰떡사랑","경단(노랑)","주식회사삼립",1.00,❌불일치,53
43349,"자색고구마칩 프리미엄","(주)명성식품","프리미엄 자색고구마두텁떡","예가미푸드",0.63,❌불일치,72
43361,"상큼한딸기맨","주식회사삼립","상큼한딸기","알렉산드리아협동조합",0.63,❌불일치,18
43382,"레몬 초고추장","씨제이제일제당(주)","초고추장","주식회사 오뚜기",0.63,❌불일치,62
43385,"개똥쑥진액","정선아리아리원","개똥쑥진액","해들초",1.00,❌불일치,11
43387,"다시마청국장","(주)대복식품","다시마청국장환","교하식품",0.67,❌불일치,7
43396,"불고기양념","주식회사 산마루","불고기양념","동보식품 주식회사",1.00,❌불일치,102
43397,"진승프리미엄훈제연어슬라이스","진승글로벌푸드주식회사","프리미엄훈제연어슬라이스","(주)명인수산",0.65,❌불일치,15
43401,"10곡미숫가루","(주)한비식품","10곡미숫가루","(주)토종마을",1.00,❌불일치,39
43402,"고려홍삼차","(주)한국뉴트리","고려홍삼차","주식회사백천바이오텍(Biotech)",1.00,❌불일치,10
43408,"오이지(슬라이스)","(주)디미방","오이지 슬라이스","(주)한잎찬",1.00,❌불일치,21
43422,"훈제 닭가슴살 소시지","주식회사 에스앤비푸드","닭가슴살 소시지","(주)사조오양양산공장",0.75,❌불일치,99
43426,"초코칩 쿠키","롯데웰푸드(주)","초코칩 쿠키","장애인보호작업장꿈꾸는나무",1.00,❌불일치,43
43431,"치자 김밥 단무지","지리산농산","치자 김밥 단무지","농업회사법인한들찬 주식회사",1.00,❌불일치,68
43432,"옛날 쌀떡국","(주)동성식품 포천지점","옛날 쌀떡국","현대식품",1.00,❌불일치,11
43436,"죽순통조림","남일종합식품산업사","죽순통조림","설정식품(주)",1.00,❌불일치,12
43442,"유산균발효미강","인보바이오텍","유산균발효미강","종일식품",1.00,❌불일치,28
43446,"황의정 돼지감자분말","문장대천마농원식품","돼지감자분말","초당농산",0.64,❌불일치,8
43474,"분말청국장","칠갑농산 주식회사","분말청국장","가산식품",1.00,❌불일치,31
43485,"좋은상품 복분자","(주)엠에스씨","좋은상품 복분자","(주)상일",1.00,❌불일치,57
43510,"즉석조리 시금치된장국(냉동)","해동백제영농조합법인","시금치된장국(냉동)","(주)남도애꽃",0.67,❌불일치,62
43519,"한돈주물럭","농업회사법�� 꿀맛나는세상 주식회사","한돈주물럭&모듬쌈","라임에프앤비(주)",0.60,❌불일치,108
43529,"청포도캔디","롯데웰푸드(주)","청포도캔디","(주)성호제과",1.00,❌불일치,54
43533,"팔도 부산밀면","(주) 팔도","부산밀면","칠갑농산 주식회사",0.63,❌불일치,18
43542,"고바우 가자미식해","(주)고바우푸드","가자미식해","(주)영동식품",0.60,❌불일치,106
43554,"옥수수쿠키","매일제과산업(주)","옥수수쿠키","미팜에프앤비",1.00,❌불일치,60
43576,"까나리액젓","씨제이제일제당(주)","까나리액젓","경성식품",1.00,❌불일치,8
43579,"누룽지맛캔디","매일제과산업(주)","누룽지맛캔디","미성식품",1.00,❌불일치,39
43580,"캡사이신매운분말","주식회사청우식품","캡사이신매운분말","(주)내팜 제2공장",1.00,❌불일치,47
43585,"자일리톨캔디","이화제과","자일리톨캔디","성미제과",1.00,❌불일치,26
43589,"카페드롭탑카페라떼","광동제약주식회사","카페드롭탑 카페라떼","우일음료",0.73,❌불일치,70
43590,"티플 소다 아이스티 레몬맛","녹차원주식회사","아이스티 레몬맛","주식회사모카씨엔티",0.60,❌불일치,61
43592,"쇠고기수프","대상(주)오산공장","쇠고기수프","(주)선제",1.00,❌불일치,103
43594,"삼계탕재료","금산한누리식품","삼계탕재료","(주)다예",1.00,❌불일치,30
43628,"필 알로에","(주)빙그레","알로에","고려자연식품(주)",0.67,❌불일치,40
43650,"생우유식빵","주식회사삼립","쫄깃한 생우유식빵","(주)신라명과",0.60,❌불일치,68
43653,"볶음아몬드","(주)올가니카","볶음아몬드","(주)범아식품",1.00,❌불일치,9
43677,"복분자두텁떡","(주)예당식품","복분자두텁떡","사임당푸드영농조합법인",1.00,❌불일치,55
43682,"피너츠소보루빵","주식회사삼립","피너츠소보루","(유)목양",0.67,❌불일치,65
43684,"치즈 떡볶이","엠씨후디스 주식회사","치즈 떡볶이","(주)덕산식품",1.00,❌불일치,10
43697,"누룽지향캔디","(주)한일제과","누룽지향캔디","고려식품",1.00,❌불일치,42
43702,"버블버블티 오리지널 밀크티","(주)서울에프엔비 횡성지점","오리지널 밀크티","(주)오뚜기",0.60,❌불일치,59
43723,"맛짱-돼지불고기","(주)한국축산","돼지불고기","(주)융화식품",0.67,❌불일치,95
43729,"맛간장소스","씨제이제일제당(주)","맛간장소스","동보식품 주식회사",1.00,❌불일치,64
43741,"폴짝폴짝콩콩콩 복숭아","해태에이치티비주식회사","폴짝폴짝콩콩콩 복숭아","(주)상일",1.00,❌불일치,96
43748,"연세 유기농두유","연세대학교 연세유업","유기농두유","성연식품주식회사",0.67,❌불일치,33
43757,"한입가득꿀호떡","주식회사삼립","한입가득꿀호떡","롯데웰푸드(주)",1.00,❌불일치,97
43779,"설악산단무지","설악산식품","설악산단무지","(주)협창농업회사법인",1.00,❌불일치,68
43782,"삼육광천파래김","(주)삼육수산","삼육광천파래김","삼육식품",1.00,❌불일치,38
43791,"파라다이스","롯데웰푸드(주)","파라다이스","믹스티",1.00,❌불일치,83
43794,"해표 포도씨유","(주)사조대림","포도씨유","롯데웰푸드주식회사천안공장",0.63,❌불일치,18
43796,"문경새재오디청","이젠하우스 1공장","문경새재오디즙","문경새재웰빙하우스",0.60,❌불일치,10
43805,"구수한 재래식 된장","(주)진미식품","제일 구수한 재래식 된장","(주)참고을 제2공장",0.79,❌불일치,56
